"HY_antiguedad","HY_metros_totales","HY_num_banos","HY_num_terrazas","HY_ascensor","HY_trastero","HY_num_garajes","HY_precio","HY_precio_anterior","IDEA_pc_industria","IDEA_pc_oficina","IDEA_pc_otros","IDEA_ind_tienda","IDEA_ind_riqueza","IDEA_rent_alquiler","IDEA_ind_liquidez","IDEA_unitprice_sale_residential","IDEA_price_sale_residential","IDEA_stock_sale_residential","IDEA_demand_sale_residential","IDEA_unitprice_rent_residential","IDEA_price_rent_residential","IDEA_stock_rent_residential","IDEA_demand_rent_residential","GA_page_views","GA_mean_bounce","GA_exit_rate","GA_quincena_ini","GA_quincena_ult","TARGET","img_count","precio_metros","HY_provincia_","HY_provincia_A.Coruña","HY_provincia_Albacete","HY_provincia_Alicante","HY_provincia_Almería","HY_provincia_Asturias","HY_provincia_Avila","HY_provincia_Badajoz","HY_provincia_Baleares","HY_provincia_Barcelona","HY_provincia_Burgos","HY_provincia_Cáceres","HY_provincia_Cádiz","HY_provincia_Castellón","HY_provincia_Ciudad.Real","HY_provincia_Córdoba","HY_provincia_Cuenca","HY_provincia_Gerona","HY_provincia_Granada","HY_provincia_Guadalajara","HY_provincia_Huelva","HY_provincia_Huesca","HY_provincia_Jaén","HY_provincia_La.Rioja","HY_provincia_Las.Palmas","HY_provincia_León","HY_provincia_Lérida","HY_provincia_Madrid","HY_provincia_Málaga","HY_provincia_Murcia","HY_provincia_Navarra","HY_provincia_Palencia","HY_provincia_Pontevedra","HY_provincia_Segovia","HY_provincia_Sevilla","HY_provincia_Soria","HY_provincia_Tarragona","HY_provincia_Tenerife","HY_provincia_Teruel","HY_provincia_Toledo","HY_provincia_Valencia","HY_provincia_Valladolid","HY_provincia_Zaragoza","HY_tipo_Almacén","HY_tipo_Aparcamiento","HY_tipo_Ático","HY_tipo_Casa.de.pueblo","HY_tipo_Chalet.adosado","HY_tipo_Chalet.independiente","HY_tipo_Chalet.pareado","HY_tipo_Dúplex","HY_tipo_Edificio.comercial","HY_tipo_Edificio.turístico","HY_tipo_Garaje","HY_tipo_Local","HY_tipo_Nave.adosada","HY_tipo_Nave.aislada","HY_tipo_Oficina","HY_tipo_Otro","HY_tipo_Piso","HY_tipo_Solar","HY_tipo_Suelo.rústico.no.urbanizable","HY_tipo_Trastero","HY_cert_energ_B","HY_cert_energ_C","HY_cert_energ_D","HY_cert_energ_E","HY_cert_energ_F","HY_cert_energ_G"
0,1.32087912087912e-05,0,0,0,0,0,0.575945979620093,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0225580376697328,0.4797,0.3552,0.304347826086957,1,0.540823262681299,0.5,0.0756398239589255,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,6.67197802197802e-05,0.36084880671453,0,1,0,0,0.679896918458716,0.00295134134911317,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0229230544605052,0.141,0.2263,0.0434782608695652,0.934782608695652,0.582055825579224,1,0.0176774777581766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,6.67197802197802e-05,0.36084880671453,0,1,0,0,0.679896918458716,0.00295134134911317,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00605927872682143,0.125,0.2368,0.391304347826087,0.91304347826087,0.693513419585554,0.7,0.0176774777581766,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.00023793956043956,0,0,0,0,0,0.763561531039616,0.0121881683057548,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00839538618776464,0.0897,0.2531,0,1,0.529773643415138,0.4,0.00556684614900645,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,5.43956043956044e-05,0,0,0,0,0,0,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0175938093152285,0.1528,0.182,0,1,0.607192955602265,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,2.21428571428571e-06,0,0,0,0,0,0.456658983633938,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0014600671630895,0.125,0.1406,0.217391304347826,0.934782608695652,0.491969380209658,0.4,0.357758681496673,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,2.06043956043956e-06,0,0,0,0,0,0.448400052332575,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002920134326179,0,0,0.739130434782609,0.826086956521739,0.376826493757985,0.4,0.377517952220594,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,1.46923076923077e-05,0,0,0,0,0,0.542429773452492,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00525624178712221,0,0.0279,0.0217391304347826,0.978260869565217,0.386672172165112,0.4,0.0640450159731797,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.87692307692308e-05,0,0,0,0,0,0.551413994217892,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000803036939699226,0.2,0.2,0.369565217391304,0.934782608695652,0.568415295137452,0.4,0.0509639573351393,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4.92692307692308e-05,0.36084880671453,0,1,0,0,0.716739904653976,0.00382702367997456,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0242371149072857,0.0815,0.0776,0,1,0.459304595574857,0.7,0.0252358325214517,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,6.66758241758242e-05,0.36084880671453,0,1,0,0,0.717886065053316,0.00389188903781615,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0111695137976347,0.1053,0.1079,0.0434782608695652,1,0.572448713172121,0.7,0.0186775094289791,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,4.92692307692308e-05,0.36084880671453,0,1,0,0,0.716739904653976,0.00382702367997456,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00153307052124398,0.0909,0.1212,0.152173913043478,0.978260869565217,0.477217271604922,0.7,0.0252358325214517,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,6.48516483516483e-05,0.36084880671453,0,1,0,0,0.73723308728947,0.005318926910331,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00737333917360199,0.3235,0.2925,0.0217391304347826,1,0.559659309531117,0.7,0.0197203960552492,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,6.65934065934066e-06,0,0,0,0,0,0.55306431105325,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00219010074463425,0.0625,0.1604,0.195652173913043,0.956521739130435,0.513631051993848,0.6,0.144070889142644,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,3.18681318681319e-05,0,0,0,0,0,0.585324833806018,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00635129215943933,0.3235,0.1979,0.0217391304347826,1,0.440015854693447,0.2,0.0318619372980733,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2.74285714285714e-05,0,0,0,0,0,0.568797406603386,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00167907723755293,0.1429,0.1429,0.0217391304347826,0.978260869565217,0.437909472400176,0.2,0.0359737947645491,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,3.63626373626374e-05,0.227670248696953,0,1,0,1,0.685604689588292,0.00230917430648149,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00489122499634983,0,0.1586,0.0869565217391304,1,0.542197447609706,0.7,0.0327077175275482,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,5.03241758241758e-05,0.36084880671453,0,1,0,0,0.680833881387893,0.00213728110820129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.038107752956636,0.1449,0.1307,0.0217391304347826,0.956521739130435,0.579380646926078,0.8,0.0234690939099881,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,5.01868131868132e-05,0.36084880671453,0,1,0,0,0.681245799288186,0.0021502541797696,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0162797488684479,0.1978,0.2111,0.0217391304347826,1,0.551829163456979,0.9,0.02354756756938,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,6.0978021978022e-05,0.36084880671453,0,1,0,0,0.691355477742979,0.00253295979103495,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0148926850635129,0.1402,0.1957,0.0217391304347826,1,0.615132525812703,0.8,0.0196679868577689,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,5.43956043956044e-06,0,0,0,0,0,0.543389201529586,0.000236726123442862,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0032121477587969,0,0.1364,0.108695652173913,1,0.386597996097579,0.4,0.173292206193172,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,3.06153846153846e-05,0.227670248696953,0,1,0,1,0.668529003980191,0.00177727837218049,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.00496422835450431,0,0.0294,0.152173913043478,0.956521739130435,0.493579059345764,1,0.0378802091062325,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,4.03846153846154e-05,0.227670248696953,0,1,0,1,0.675213442566897,0.00197836098148941,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.00664330559205723,0.05,0.1033,0.108695652173913,1,0.577258342709771,1,0.029003937628552,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,2.98406593406593e-05,0.227670248696953,0,1,0,1,0.665691874180942,0.00169619667487851,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.000365016790772376,0.25,0.25,0.0869565217391304,0.91304347826087,0.486775400786759,1,0.0386987266054264,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,3.43846153846154e-05,0.227670248696953,0,1,0,1,0.657971906427363,0.00147565445821713,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.00956343991823624,0.0625,0.2681,0.0652173913043478,1,0.54771289872615,1,0.0331951789144674,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,3.06868131868132e-05,0.227670248696953,0,1,0,1,0.659449064580155,NA,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.0120455540954884,0.3421,0.3491,0.0434782608695652,1,0.677909314937337,1,0.0372787465048496,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,3.80879120879121e-05,0.227670248696953,0,1,0,1,0.67302546407699,0.00191025235575574,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.00124105708862608,0.1111,0.3333,0.217391304347826,1,0.354461939231584,1,0.0306532243519194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,3.80879120879121e-05,0.227670248696953,0,1,0,1,0.675326484306883,0.00198484751727356,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.0011680537304716,0.1,0.4,0.152173913043478,0.956521739130435,0.401070212466146,1,0.0307580252741875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,2.66648351648352e-05,0,0,0,0,0,0.56621849105184,0.000317807820744843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000584026865235801,0.1429,0.1429,0.478260869565217,0.891304347826087,0.389605967510823,0.2,0.0368363828833132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.9989010989011e-05,0,0,0,0,0,0.559990212784922,0.000285375141824051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014600671630895,0,0.5,0.543478260869565,0.695652173913043,0.12251023173953,0.2,0.0485982872492782,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.9021978021978e-05,0,0,0,0,0,0.557007273575592,0.000272402070255734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000219010074463425,0,0,0.630434782608696,0.739130434782609,0.334994726556172,0.2,0.0507968783941491,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.22087912087912e-05,0,0,0,0,0,0.529580900071849,0.000175104033493357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014600671630895,0,0,0.891304347826087,0.91304347826087,0.502881325504501,0.2,0.0752473968839472,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2.36153846153846e-05,0,0,0,0,0,0.57004765547714,0.000337267428097318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.30033581544751e-05,0,0,0.630434782608696,0.630434782608696,0.293774107703427,0.2,0.0418743399404138,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1.89285714285714e-05,0,0,0,0,0,0.556238521102933,0.000269158802363655,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00299313768433348,0.0455,0.0303,0.260869565217391,0.978260869565217,0.469621586322669,0.2,0.0509770919708907,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,2.73296703296703e-05,0,0,0,0,0,0.568162681874615,0.000324294356529002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00014600671630895,0,0,0.195652173913043,0.630434782608696,0.475358420396614,0.2,0.0360636887118955,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4.45879120879121e-05,0.36084880671453,0,1,0,0,0.698041709069526,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0171557891663017,0.1136,0.0588,0,1,0.451134313730273,0.7,0.027157892862938,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,4.70054945054945e-05,0.36084880671453,0,1,0,0,0.696776976929933,0.00276323181137258,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00386917798218718,0,0.0996,0,0.934782608695652,0.560004557705197,0.7,0.0257144358053664,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,4.51868131868132e-05,0.36084880671453,0,1,0,0,0.699967523913514,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00160607387939845,0,0.0128,0.0217391304347826,0.782608695652174,0.513602357421723,0.8,0.0268718774834515,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,4.43846153846154e-05,0.36084880671453,0,1,0,0,0.699891630946402,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00226310410278873,0.0625,0.1375,0.0217391304347826,0.891304347826087,0.532192749436653,0.7,0.0273545876991976,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,4.61373626373626e-05,0.36084880671453,0,1,0,0,0.700571340518281,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00109505037231713,0,0.0312,0.0217391304347826,0.826086956521739,0.466760024966299,0.7,0.0263409500889984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,4.58901098901099e-05,0.36084880671453,0,1,0,0,0.698973581468856,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000949043656008176,0,0,0,0.782608695652174,0.389097178362951,0.7,0.0264224751078219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,3.24175824175824e-05,0.227670248696953,0,1,0,0,0.659156439908638,0.00150484386924584,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0895021170973865,0.2303,0.115,0,1,0.561937637522215,0.7,0.0352727816149873,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,4.30824175824176e-05,0.227670248696953,0,1,0,0,0.682465354995211,NA,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.00153307052124398,0.2308,0.4808,0.282608695652174,0.978260869565217,0.523793346095088,0.7,0.0274797246915224,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,4.30824175824176e-05,0.227670248696953,0,1,0,0,0.684931437372981,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00197109067017083,0.4286,0.4881,0.282608695652174,0.978260869565217,0.608582304453616,0.7,0.0275790224277543,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,9.89010989010989e-06,0,0,0,0,0,0.527153948637766,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00598627536866696,0.237,0.2353,0.173913043478261,0.956521739130435,0.581019903364682,1,0.0924630426555297,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,4.36318681318681e-05,0.227670248696953,0,1,0,0,0.6576721965569,0.00146916792243297,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0761425025551175,0.1959,0.1015,0,1,0.520509168955343,0.6,0.026147941695096,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,4.08021978021978e-05,0.227670248696953,0,1,0,0,0.683759973573909,0.00224106568074782,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.113082201781282,0.4254,0.1555,0,1,0.561034985211671,0.6,0.0290704631490859,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,2.91263736263736e-05,0,0,0,0,0,0.608119553010116,0.000619431734708211,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0014600671630895,0.0909,0.1212,0.0434782608695652,1,0.691374256735298,1,0.0362188273459947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,3.92857142857143e-06,0,0,0,0,0,0.46728894374607,6.80761930547429e-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00452620820557746,0.1467,0.172,0.0652173913043478,0.956521739130435,0.684535802417364,0.2,0.20633964806056,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
