HY_id|HY_cod_postal|HY_provincia|HY_descripcion|HY_distribucion|HY_tipo|HY_antiguedad|HY_metros_utiles|HY_metros_totales|HY_num_banos|HY_cert_energ|HY_num_terrazas|HY_ascensor|HY_trastero|HY_num_garajes|HY_precio|HY_precio_anterior|IDEA_area|IDEA_poblacion|IDEA_densidad|IDEA_pc_1960|IDEA_pc_1960_69|IDEA_pc_1970_79|IDEA_pc_1980_89|IDEA_pc_1990_99|IDEA_pc_2000_10|IDEA_pc_comercio|IDEA_pc_industria|IDEA_pc_oficina|IDEA_pc_otros|IDEA_pc_residencial|IDEA_pc_trast_parking|IDEA_ind_tienda|IDEA_ind_turismo|IDEA_ind_alimentacion|IDEA_ind_riqueza|IDEA_rent_alquiler|IDEA_ind_elasticidad|IDEA_ind_liquidez|IDEA_unitprice_sale_residential|IDEA_price_sale_residential|IDEA_stock_sale_residential|IDEA_demand_sale_residential|IDEA_unitprice_rent_residential|IDEA_price_rent_residential|IDEA_stock_rent_residential|IDEA_demand_rent_residential|GA_page_views|GA_mean_bounce|GA_exit_rate|GA_quincena_ini|GA_quincena_ult
6030226|03206|Alicante|Local situado en el municipio de Elche, provincia de Alicante. Se encuentra en planta baja de un edificio de seis alturas.Consta de 174 m2 construidos.Se encuentra en buen estado de conservación. Se sitúa en la planta baja, rodeado de locales y viviendas de similares características.Situado en el municipio de Elche, provincia de Alicante, zona que cuenta con restauración, centros de ocio, educativos y de salud.||Local|1972|172|193.53|1|C|0|0|0|0|75300|82800|37.39|15872|424.44|0.09|0.09|0.35|0.25|0.09|0.13|0.09|0.01|0|0|0.67|0.23|0.5|0.33|0.17|0.16|7.76|4|0|652.47|80572.73|1338|49.56|4.03|334.06|123|51.48|139|10.53|11.35|1|45
6030229|03500|Alicante|Local situado en el municipio de Los Montesinos, provincia de Alicante. Se encuentra en planta baja de un edificio de tres alturas.Se distribuye en local, cocina, dos baños, barra y patio.Consta de 347 m2 construidos y 338 m2 útiles.Se encuentra en buen estado de conservación. Se sitúa en la planta baja, rodeado de locales y viviendas de similares características.Situado en el municipio de Los Montesinos, provincia de Alicante, zona que cuenta con restauración, centros de ocio, educativos y de salud.||Local|2002|337.52|346.51|2||0|0|0|0|132000|145000|3288.23|4900|1.49|0.04|0.04|0.04|0.06|0.12|0.69|0.03|0.02|0|0.13|0.52|0.29|0.45|0.04|0.51|0.16|4.76|||1221.95|144236.87|633|48.84|5.04|644.38|30|51.95|137|9.66|15.74|1|47
6030265|03730|Alicante|Local situado en el municipio de La Nucia, provincia de Alicante. Se encuentra en planta primera de un edificio de dos alturas.Consta de 190 m2 construidos y 173 m2 útiles.Se encuentra en buen estado de conservación. Se sitúa en la planta primera, rodeado de locales y naves industriales destinados al pequeño y medio comercio.Situado en el municipio de La Nucia, provincia de Alicante, zona que cuenta con líneas de autobuses, restauración y centros de ocio.||Local|2003||190.93|0||0|0|0|0|144000|159000|617.59|4422|7.16|0.18|0.18|0.1|0.13|0.08|0.34|0.04|0.04|0|0.05|0.5|0.36|0.83|0|0.17|0.21|4.65|||1174.57|166543.67|1470|49.57|5.21|754.75|84|52.45|118|12.82|19.24|1|47
6030304|46134|Valencia|Nave aislada de una sola planta, situada en el municipio de Foios, provincia de Valencia. La nave está situada en un terreno con superficie de 10064, 15 m² y tiene 3.560, 76 m² construidos.Se encuentra en buen estado de conservación y está formada por una planta completamente diáfana.Se sitúa rodeado de otros edificios y naves de similares características.Se encuentra a 2,2 km del municipio de Foios, provincia de Valencia. Donde podemos encontrar supermercados (Charter) y restaurantes (El Celler de Jadelu, La Tomatina).||Nave aislada|||3561|0||0|0|0|0|671000||2062.56|7364|3.57|0.12|0.12|0.16|0.17|0.17|0.26|0.01|0|0.01|0.03|0.53|0.41|0.43|0.43|0.14|0.22|5.53|||1098.65|187809.72|744|49.46|5.84|990|69|51.23|636|35.99|31.67|1|47
6030320|46410|Valencia|Piso de tres dormitorios y dos baños situado en un edificio de cuatro alturas que no dispone de ascensor. Se encuentra en el municipio de Sueca, provincia de Valencia.La vivienda se distribuye en vestíbulo, salón comedor, cocina, tres dormitorios y dos baños.Cuenta con puertas de madera, ventanas de aluminio, pintura lisa ysuelos de plaqueta. El inmueble se encuentra en una zona urbana con otras viviendas de ámbito residencial.Se encuentra en el municipio de Sueca, provincia de Valencia, zona que cuenta con supermercados, líneas de autobuses, centros educativos, de ocio y restauración.|La vivienda se distribuye en vestíbulo, salón comedor, cocina, tres dormitorios y dos baños.|Piso|1977|89.61|117|2||0|0|0|0|72200|79400|8979.55|27118|3.02|0.16|0.16|0.23|0.17|0.11|0.18|0.02|0.01|0.01|0.02|0.52|0.42|0.56|0.19|0.25|0.14|8.08|4|0|903.19|125802.89|2625|49.26|4.76|922.5|144|51.21|261|8.55|13.99|1|47
6030323|29100|Málaga|Piso de dos dormitorios y un cuarto de baño, ubicado en la tercera planta de un edificio de cuatro alturas. Se encuentra situado en la localidad de Coín, provincia de Málaga.La vivienda está distribuida en dos dormitorios, un cuarto de baño, salón-comedor, cocina independiente amueblada, distribuidor, lavadero y terraza.Cuenta con ventanas de aluminio, persianas de plástico, carpintería interior de madera, armario empotrado, pintura plástica lisa, solados de plaqueta, baño con sanitario y grifería mono-mando, cocina amueblada, todo ello enbuen estado de conservación.Se encuentra en una zona céntrica residencial, rodeado por viviendas de similares características.Cuenta con fácil acceso por carretera, muy próximo al Ayuntamiento de la localidad. Dispone de supermercados, colegios, centros deportivos y restaurantes.|La vivienda está distribuida en dos dormitorios, un cuarto de baño, salón-comedor, cocina independiente amueblada, distribuidor, lavadero y terraza.|Piso|1986||67|1|E|0|0|0|0|65900|71900|12744.73|20068|1.57|0.11|0.11|0.14|0.17|0.14|0.34|0.03|0.01|0.01|0.19|0.47|0.3|0.75|0.25|0|0.26|4.88|||1133.56|154328|1773|49.66|6.31|640.46|216|51.3|1555|32.94|15.62|6|47
6030330|29011|Málaga|Nave situada en la localidad de Málaga. Se encuentra ubicada en el Polígono Industrial Centrolletas y está formada por dos plantas. Consta de 506,53 m² construidos.Se considera en buen estado de conservación y consta de varias estancias y un aseo. La nave se encuentra rodeada de otros edificios y naves de similares características.Cuenta con fácil acceso por carretera y muy próxima al Estadio La Rosaleda y al Cementerio de San Miguel. A su alrededor podemos encontrar supermercados, colegios, hoteles y restaurantes.||Nave adosada|||506.73|0||0|0|0|0|335000|365000|83.83|13658|162.92|0.02|0.02|0.49|0.23|0.15|0.08|0.05|0.01|0|0.03|0.71|0.2|1|0|0|0.19|6.2|1|1|1206.09|165600|759|50.87|8.95|685|123|52.65|742|35.57|26.78|1|47
6030353|46980|Valencia|Plaza de garaje situada en la Calle Primero de Mayo, municipio de Paterna, provincia de Valencia. Dispone de una superficie aproximada entre 10 m² y 35 m².||Garaje|||9.9|0||0|0|0|0|8100|10000|1599.82|31304|19.57|0.06|0.06|0.21|0.11|0.18|0.38|0.02|0.01|0.02|0.02|0.51|0.44|0.47|0.15|0.38|0.15|4.54|3|0|1025.17|143823.58|1758|50.02|5.01|578.63|252|52.01|67|26.56|40.29|2|47
6030361|42005|Soria|"Plaza de garaje ubicada en la planta sótano segunda de un edificio residencial de cinco plantas sobre rasante y dos bajo rasante. Se encuentra en la ciudad de Soria. 
La plaza de garaje consta de una superficie construida aproximada de 25, 92 m². "|La plaza de garaje consta de una superficie construida aproximada de 25, 92 m². |Garaje|2009||25.92|0||0|0|0|0|10300|13400|520.56|5456|10.48|0.06|0.06|0.22|0.24|0.15|0.26|0.01|0|0.01|0.03|0.35|0.6|0.42|0.03|0.56|0.23|4.51|||1553.72|391722.73|294|49.27|5.72|600|54|50.61|113|16.3|17.07|2|47
6030487|46600|Valencia|Plaza de garaje situada en la Gran Vía de la Comunidad Valenciana, municipio de Alzira, provincia de Valencia. Dispone de una superficie aproximada entre 10 m² y 35 m².||Garaje||11.87|23.55|0||0|0|0|0|5300|6500|62.22|844|13.57|0|0|0|0.32|0|0.68|0|0|0|0.02|0.12|0.85|1|0|0|0.16||||1095.88|108390|21|48.34||||0|4|50|50|13|32
6030493|46600|Valencia|Plaza de garaje situada en la Gran Vía de la Comunidad Valenciana, municipio de Alzira, provincia de Valencia. Dispone de una superficie aproximada entre 10 m² y 35 m².||Garaje||11.87|22.26|0||0|0|0|0|5000|6200|||||||||||||||||||||||||||||||1|0|0|45|45
6030495|46600|Valencia|Plaza de garaje situada en la Gran Vía de la Comunidad Valenciana, municipio de Alzira, provincia de Valencia. Dispone de una superficie aproximada entre 10 m² y 35 m².||Garaje||11.87|22.26|0||0|0|0|0|5000|6200|62.22|844|13.57|0|0|0|0.32|0|0.68|0|0|0|0.02|0.12|0.85|1|0|0|0.16||||1095.88|108390|21|48.34||||0|2|0|0|8|9
6030501|46600|Valencia|Plaza de garaje situada en la Calle Joan Marco Comas, municipio de Alzira, provincia de Valencia. Dispone de una superficie aproximada entre 10 m² y 35 m².||Garaje||11.87|21.84|0||0|0|0|0|10000|12100|||||||||||||||||||||||||||||||1|0|100|36|36
6030522|29754|Málaga|Plaza de garaje situada en la planta sótano de un edificio residencial de seis alturas sobre rasante, ubicadoen la localidad de Cómpeta, provincia de Málaga.Las plazas de garaje miden aproximadamente entre 22 m² y 55m² construidos.||Garaje|2011|11.88|23.3|0||0|0|0|0|7800||3724.12|16682|4.48|0.01|0.01|0.12|0.26|0.24|0.37|0.01|0|0|0.09|0.6|0.3|0.67|0|0.33|0.42|3.74|1.5|1|1625.57|255407.76|1167|50.51|8.42|801.92|219|51.9|2|0|0|3|46
6030782|18564|Granada|Vivienda unifamiliar que consta de cuatro plantas, compuesta por cinco dormitorios y dos baños. Se encuentra situado en la localidad de Colomera, provincia de Granada. La vivienda está compuesta de cuatro plantas. La planta sótano consta de cocina, salón-comedor, trastero-leñera y un dormitorio. La planta baja dispone de salón con chimenea y cocina. La planta primera se distribuye en dos dormitorios y un baño. La planta segunda cuenta con dos dormitorios, un baño y una terraza.Cuenta con puerta de entrada normal, ventanas de madera y rejasde hierro en el exterior, carpintería interior de madera, armarios empotrados, paredes de yeso pintado y solados de plaqueta.El inmueble se encuentra en una zona tranquila, rodeado por viviendas residenciales de similares características.Cuenta con fácil acceso por carretera y próximo a la Iglesia Parroquial de la Encarnación. A su alrededor podemos encontrar supermercados y restaurantes.|La vivienda está compuesta de cuatro plantas. La planta sótano consta de cocina, salón-comedor, trastero-leñera y un dormitorio. La planta baja dispone de salón con chimenea y cocina. La planta primera se distribuye en dos dormitorios y un baño. La planta segunda cuenta con dos dormitorios, un baño y una terraza.|Casa de pueblo|1940||282|2|G|0|0|1|0|71300|78500|11208.17|1391|0.12|0.35|0.35|0.08|0.05|0.06|0.1|0.01|0.01|0|0.05|0.51|0.42|0|0|0|0.1||||503.18|78887|45|47.08||||0|756|19.97|8.37|1|47
6030803|18140|Granada|Plaza de garaje situada en la planta sótano de un edificio residencial de cuatro alturas sobre rasante, ubicado en la localidad de La Zubia, provincia de Granada.Las plazas de garaje miden entre 20 m² y 50 m² construidos.||Garaje|2010|12.72|23.57|0||0|1|0|0|9500|9800|1972.03|18878|9.57|0.1|0.1|0.07|0.15|0.25|0.32|0.01|0|0|0.08|0.58|0.32|0.6|0.18|0.22|0.19|4.92|3.5|0.6|1018.37|138540.41|3768|48.9|4.81|640.84|441|50.79|54|7.02|9.82|4|47
6030805|18140|Granada|Plaza de garaje situada en la planta sótano de un edificio residencial de cuatro alturas sobre rasante, ubicado en la localidad de La Zubia, provincia de Granada.Las plazas de garaje miden entre 20 m² y 50 m² construidos.||Garaje|2010|11.98|22.28|0||0|1|0|0|7200|7400|1972.03|18878|9.57|0.1|0.1|0.07|0.15|0.25|0.32|0.01|0|0|0.08|0.58|0.32|0.6|0.18|0.22|0.19|4.92|3.5|0.6|1018.37|138540.41|3768|48.9|4.81|640.84|441|50.79|12|12.5|12.5|8|45
6030869|47250|Valladolid|Promoción de viviendas de un dormitorio, un baño y plaza de garaje aneja a la vivienda, situado en un edificio de tres alturas el cual no dispone de ascensor. La vivienda se encuentra ubicada en el municipio de Mojados,en la provincia de Valladolid.Se distribuye en un dormitorio independiente, un baño completo, cocina, salón-comedor y plaza de garaje aneja a la vivienda.Cuenta con puerta de entrada normal, suelo de tarima, ventanas de climalit, pintura lisa y cocina y baño alicatados con azulejos. Toda la promoción está a estrenar.La vivienda se encuentra en el centro de la localidad, junto a otras viviendas de carácter residencial. Ubicada en el municipio de Mojados, en la provincia de Valladolid, en una zona muy tranquila, relajada y junto al río Cega.|Se distribuye en un dormitorio independiente, un baño completo, cocina, salón-comedor y plaza de garaje anejaa la vivienda.|Piso|2008|35.55|40.9|1|E|0|0|0|1|44500|49600|4601.85|3205|0.7|0.11|0.11|0.09|0.12|0.26|0.31|0.01|0.01|0.01|0.07|0.51|0.4|0|1|0|0.14|5.71|2|-1|869.33|112099.2|546|48.12|4.87|485.71|9|0|157|21.76|12.43|6|47
6030872|47250|Valladolid|Piso de tres dormitorios, dos baños y plaza de garaje aneja, situado en un edificio de tres alturas el cual no dispone de ascensor. La vivienda se encuentra ubicada en el municipio de Mojados, provincia de Valladolid.Se distribuye en tres dormitorios, dos baños completos, cocina, salón-comedor y plaza de garaje aneja.Cuentacon puerta de entrada normal, suelo de tarima, ventanas de climalit, pintura lisa y cocina y baño alicatados con azulejos. La promoción es de obra nueva y está para estrenar.La vivienda se encuentra en el casco antiguo de la localidad, junto a otras viviendas de carácter residencial. Ubicada en municipio de Mojados, en la provincia de Valladolid, en una zona tranquila, relajada y cerca del rio Cega|Se distribuye en tres dormitorios, dos baños completos, cocina, salón-comedor y plaza de garaje aneja.|Piso|2008|79.29|90.95|2|E|0|0|0|1|72400|72700|4601.85|3205|0.7|0.11|0.11|0.09|0.12|0.26|0.31|0.01|0.01|0.01|0.07|0.51|0.4|0|1|0|0.14|5.71|2|-1|869.33|112099.2|546|48.12|4.87|485.71|9|0|114|13.51|12.41|3|47
6030874|47250|Valladolid|Piso de dos dormitorios, un baño y plaza de garaje anejo, situado en un edificio de tres alturas el cual no dispone de ascensor. La vivienda se encuentra ubicada en el municipio de Mojados, en la provincia de Valladolid.!Se distribuye en dos dormitorios, un baño completo, cocina, salón-comedor y plaza de garaje aneja a la vivienda.Cuenta con puerta de entrada normal, suelo de tarima, ventanas de climalit, pintura lisa y cocina y baño alicatados con azulejos. La promoción es de obra nueva y a estrenar.La vivienda se encuentra en el centro de la localidad, junto a otras viviendas de carácter residencial.Ubicada en el municipio de Mojados, en la provincia de Valladolid, en una zona tranquila y relajada cerca del rio Cega.|Se distribuye en dos dormitorios, un baño completo, cocina, salón-comedor y plaza de garaje aneja a la vivienda.|Piso||68.95|80.55|2|E|0|0|0|1|65700|73300|4601.85|3205|0.7|0.11|0.11|0.09|0.12|0.26|0.31|0.01|0.01|0.01|0.07|0.51|0.4|0|1|0|0.14|5.71|2|-1|869.33|112099.2|546|48.12|4.87|485.71|9|0|21|0|13.33|4|47
6030909|30730|Murcia|Piso de tres dormitorios y un cuarto de baño. Se encuentra en la segunda planta de un edificio de tres alturas, el cual no dispone de ascensor, situado en la localidad de San Javier, provincia de Murcia.La vivienda está distribuida en tres dormitorios, un cuarto de baño, salón-comedor, cocina, terraza-lavadero y vestíbulo. Lepertenece una plaza de garaje con distinto número de finca al de la vivienda.Cuenta con ventanas de aluminio, persianas de plástico, carpintería interior de madera, pintura de gotelé, solados de plaqueta y baño con sanitario. Se encuentra en el centro de una zona residencial, rodeado por viviendas de similares características. Cuenta con fácil acceso por carretera, muy próximo al auditorio, al Ayuntamiento y a las zonas más comerciales y transitadas de la localidad. A su alrededor podemos encontrar supermercados, colegios, hoteles y restaurantes.|La vivienda está distribuida en tres dormitorios, un cuarto de baño, salón-comedor, cocina, terraza-lavadero y vestíbulo. Le pertenece una plaza de garaje con distinto número de finca al de la vivienda.|Piso|1981|90.62|112.34|1||0|0|0|0|71500|78700|872.9|15212|17.43|0.02|0.02|0.1|0.13|0.2|0.51|0.04|0.01|0.01|0.04|0.51|0.39|0.5|0.05|0.45|0.14|4.93|3.5|0|1009.2|150150.08|2358|48.93|5.08|516.36|96|51.81|208|29.63|13.99|16|47
6030940|30170|Murcia|Piso de planta más vuelo con cuatro dormitorios, baño y terraza en la primera planta alta de edificio de dos plantas sin ascensor. Situado en el municipio de Mula, provincia de MurciaSe distribuye en recibidor y varias dependencias y parte determinada del patio por el que se entra mediante unas escalerasEl bajo consta de cocina y salónLa planta alta consta de cuatro habitaciones, baño y terrazaCuenta con carpintería tanto exterior como interior en madera. Los suelos son cerámicos con yeso pintado en paredes. Dispone de agua calienteVivienda unifamiliar en edificio plurifamiliar, rodeada de edificaciones de similar tipologíaUbicado en el casco histórico de Mula, bien comunicado por carretera y a 37 kilómetros de Murcia capital|Se distribuye en recibidor y varias dependencias y parte determinada del patio por el que se entra mediante unas escalerasEl bajo consta de cocina y salónLa planta alta consta de cuatro habitaciones, baño y terraza|Piso|1981|87.74|87.74|1|G|0|0|0|0|43500|48300|63346.34|16750|0.26|0.28|0.28|0.1|0.1|0.09|0.15|0.02|0.01|0|0.02|0.44|0.51|0.2|0.4|0.4|0.3|7.21|3.5|0|569.11|78725.06|1086|48.44|4.68|603.12|21|51.13|161|8.15|5.87|1|47
6030942|47250|Valladolid|Piso de dos dormitorios y dos baños, situado en un edificio de cuatro alturas el cual no dispone de ascensor.La vivienda se encuentra ubicada en el municipio de Mojados, en la provincia de Valladolid.Se distribuye endos dormitorios, dos baños, cocina y salón-comedor.Cuenta con puerta de entrada normal, suelo de tarima, ventanas de madera, pintura lisa y cocina y baño alicatados con azulejos. La vivienda dispone de calefacción y de zonas comunes tales como una piscina comunitaria, jardines, pista de pádel y parque infantil. Todo ello se encuentra en buen estado.La vivienda se encuentra en el centro de la localidad, junto a otras viviendas de carácter residencial. Ubicada en el municipio de Mojados, en la provincia de Valladolid en una zona muy rural con un entorno tranquilo y de descanso|Se distribuye en dos dormitorios, dos baños, cocina y salón-comedor.|Piso|2000|67.14|83.63|2|E|0|0|0|0|122000|135000|4601.85|3205|0.7|0.11|0.11|0.09|0.12|0.26|0.31|0.01|0.01|0.01|0.07|0.51|0.4|0|1|0|0.14|5.71|2|-1|869.33|112099.2|546|48.12|4.87|485.71|9|0|106|8.82|11.37|6|47
6030972|30849|Murcia|Piso de tres dormitorios, un baño y terraza en la segunda planta alta de casa de tres plantas en Alhama de Murcia, provincia de MurciaSe distribuye en vestíbulo, salón-estar, baño, tres dormitorios, cocina y terrazaCuenta con carpintería exterior en aluminio/hierro. La carpintería interior en madera estilo liso blanco. Los suelos son en gres y terraza de varios tipos, las paredes en gota y los techos con moldura de escayola. Vivienda unifamiliar en edificio plurifamiliar rodeado de edificaciones con similar tipologíaSe ubica en el centro histórico del municipio de Alhama de Murcia, bien comunicado por carretera y con zonas comerciales próximas  situado a 30 minutos de coche de la zona costera y a 40 kilómetros de Murcia capital|Se distribuye en vestíbulo, salón-estar, baño, tres dormitorios, cocina y terraza|Piso|1975|77.71|102.86|1|G|0|0|0|0|56200|62500|10335.37|18469|1.79|0.12|0.12|0.12|0.14|0.18|0.31|0.02|0.01|0.01|0.03|0.47|0.46|0.52|0.26|0.22|0.1|5.27|3|0|815.49|93323.24|1410|48.44|5.01|418.29|42|51.07|376|23.33|17.31|2|47
